13595,-0.95,0.07,-0.00
13605,-0.95,0.07,-0.00
13615,-0.95,0.07,-0.00
13625,-0.95,0.07,-0.00
13635,-0.95,0.07,-0.00
13645,-0.97,0.07,-0.00
13655,-0.97,0.07,-0.00
13665,-0.97,0.07,0.46
13675,-0.97,-0.37,0.46
13685,-0.97,-0.37,0.46
13695,-0.97,-0.37,0.46
13705,-0.97,-0.37,0.46
13715,-0.97,-0.37,0.46
13725,-0.97,-0.37,0.46
13735,-0.97,-0.37,0.46
13745,-0.98,-0.37,0.46
13755,-0.98,-0.37,0.92
13765,-0.98,-0.37,0.92
13775,-0.98,-0.82,0.92
13785,-0.98,-0.82,0.92
13795,-0.98,-0.82,0.92
13805,-0.98,-0.82,0.92
13815,-0.98,-0.82,0.92
13825,-0.98,-0.82,0.92
13835,-0.99,-0.82,0.92
13845,-0.99,-0.82,0.92
13855,-0.99,-0.82,0.92
13865,-0.99,-0.82,0.92
13875,-0.99,-1.25,0.92
13885,-0.99,-1.25,0.92
13895,-0.99,-1.25,0.92
13905,-0.99,-1.25,0.92
13915,-0.99,-1.25,0.92
13925,-1.01,-1.25,0.92
13935,-1.01,-1.25,0.92
13945,-1.01,-1.25,0.92
13955,-1.01,-1.25,1.43
13965,-1.01,-1.25,1.43
13975,-1.01,-1.71,1.43
13985,-1.01,-1.71,1.43
13995,-1.01,-1.71,1.43
14005,-1.01,-1.71,1.43
14015,-1.02,-1.71,1.43
14025,-1.02,-1.71,1.43
14035,-1.02,-1.71,1.43
14045,-1.02,-1.71,1.92
14055,-1.02,-1.71,1.92
14065,-1.02,-1.71,1.92
14075,-1.02,-2.15,1.92
14085,-1.02,-2.15,1.92
14095,-1.02,-2.15,1.92
14105,-1.02,-2.15,1.92
14115,-1.03,-2.15,1.92
14125,-1.03,-2.15,1.92
14135,-1.03,-2.15,1.92
14145,-1.03,-2.15,2.37
14155,-1.03,-2.15,2.37
14165,-1.03,-2.15,2.37
14175,-1.03,-2.58,2.37
14185,-1.03,-2.58,2.37
14195,-1.03,-2.58,2.37
14205,-1.05,-2.58,2.37
14215,-1.05,-2.58,2.37
14225,-1.05,-2.58,2.37
14235,-1.05,-2.58,2.37
14245,-1.05,-2.58,2.81
14255,-1.05,-2.58,2.81
14265,-1.05,-2.58,2.81
14275,-1.05,-3.00,2.81
14285,-1.05,-3.00,2.81
14295,-1.05,-3.00,2.81
14305,-1.05,-3.00,2.81
14315,-1.05,-3.00,2.81
14325,-1.05,-3.00,2.81
14335,-1.05,-3.00,3.23
14345,-1.05,-3.00,3.23
14355,-1.05,-3.00,3.23
14365,-1.05,-3.00,3.23
14375,-1.05,-3.37,3.23
14385,-1.07,-3.37,3.23
14395,-1.07,-3.37,3.23
14405,-1.07,-3.37,3.23
14415,-1.07,-3.37,3.23
14425,-1.07,-3.37,3.23
14435,-1.07,-3.37,3.62
14445,-1.07,-3.37,3.62
14455,-1.07,-3.37,3.62
14465,-1.07,-3.37,3.62
14475,-1.08,-3.37,3.62
14485,-1.08,-3.37,3.62
14495,-1.08,-3.37,3.62
14505,-1.08,-3.37,3.62
14515,-1.08,-3.37,3.62
14525,-1.08,-3.37,3.62
14535,-1.08,-3.37,3.99
14545,-1.08,-3.37,3.99
14555,-1.08,-3.37,3.99
14565,-1.08,-3.71,3.99
14575,-1.09,-3.71,3.99
14585,-1.09,-3.71,3.99
14595,-1.09,-3.71,3.99
14605,-1.09,-3.71,3.99
14615,-1.09,-3.71,3.99
14625,-1.09,-3.71,4.35
14635,-1.09,-3.71,4.35
14645,-1.09,-3.71,4.35
14655,-1.09,-3.71,4.35
14665,-1.10,-3.71,4.35
14675,-1.10,-3.71,4.35
14685,-1.10,-3.71,4.35
14695,-1.10,-3.71,4.35
14705,-1.10,-3.71,4.35
14715,-1.10,-3.71,4.35
14725,-1.10,-3.71,4.71
14735,-1.10,-3.71,4.71
14745,-1.10,-3.71,4.71
14755,-1.11,-3.71,4.71
14765,-1.11,-4.05,4.71
14775,-1.11,-4.05,4.71
14785,-1.11,-4.05,4.71
14795,-1.11,-4.05,4.71
14805,-1.11,-4.05,4.71
14815,-1.11,-4.05,4.71
14825,-1.11,-4.05,5.05
14835,-1.11,-4.05,5.05
14845,-1.12,-4.05,5.05
14855,-1.12,-4.05,5.05
14865,-1.12,-4.39,5.05
14875,-1.12,-4.39,5.05
14885,-1.12,-4.39,5.05
14895,-1.12,-4.39,5.05
14905,-1.12,-4.39,5.05
14915,-1.12,-4.39,5.38
14925,-1.12,-4.39,5.38
14935,-1.12,-4.39,5.38
14945,-1.12,-4.39,5.38
14955,-1.12,-4.39,5.38
14965,-1.12,-4.71,5.38
14975,-1.12,-4.71,5.38
14985,-1.12,-4.71,5.38
14995,-1.12,-4.71,5.38
15005,-1.12,-4.71,5.38
15015,-1.12,-4.71,5.59
15025,-1.12,-4.71,5.59
15035,-1.12,-4.71,5.59
15045,-1.12,-4.71,5.59
15055,-1.12,-4.71,5.59
15065,-1.12,-5.02,5.59
15075,-1.12,-5.02,5.59
15085,-1.12,-5.02,5.59
15095,-1.12,-5.02,5.59
15105,-1.12,-5.02,5.59
15115,-1.12,-5.02,5.79
15125,-1.12,-5.02,5.79
15135,-1.12,-5.02,5.79
15145,-1.12,-5.02,5.79
15155,-1.12,-5.02,5.79
15165,-1.12,-5.28,5.79
15175,-1.12,-5.28,5.79
15185,-1.12,-5.28,5.79
15195,-1.12,-5.28,5.79
15205,-1.12,-5.28,5.79
15215,-1.13,-5.28,5.79
15225,-1.13,-5.28,5.79
15235,-1.13,-5.28,5.79
15245,-1.13,-5.28,5.79
15255,-1.13,-5.28,5.79
15265,-1.13,-5.42,5.79
15275,-1.13,-5.42,5.79
15285,-1.13,-5.42,5.79
15295,-1.13,-5.42,5.79
15305,-1.13,-5.42,5.79
15315,-1.13,-5.42,5.79
15325,-1.13,-5.42,5.79
15335,-1.13,-5.42,5.79
15345,-1.13,-5.42,5.79
15355,-1.13,-5.42,5.79
15365,-1.13,-5.45,5.79
15375,-1.13,-5.45,5.79
15385,-1.13,-5.45,5.79
15395,-1.13,-5.45,5.77
15405,-1.13,-5.45,5.77
15415,-1.13,-5.45,5.77
15425,-1.13,-5.45,5.77
15435,-1.13,-5.45,5.77
15445,-1.13,-5.45,5.77
15455,-1.13,-5.45,5.77
15465,-1.13,-5.45,5.77
15475,-1.13,-5.45,5.77
15485,-1.13,-5.45,5.77
15495,-1.13,-5.45,5.77
15505,-1.13,-5.45,5.77
15515,-1.13,-5.45,5.77
15525,-1.13,-5.45,5.77
15535,-1.13,-5.45,5.77
15545,-1.13,-5.45,5.77
15555,-1.13,-5.43,5.77
15565,-1.13,-5.43,5.77
15575,-1.13,-5.43,5.77
15585,-1.14,-5.43,5.77
15595,-1.14,-5.43,5.73
